arm,probe_token_index,probe_token,k,visible_unit_count,selected_unit_indices,selected_units,attention_mass,cue,target_cosine,baseline_delta,target_similarity_rank,k_eligible
retrieval_heads,27,Ġcompleted,9,22,0|1|8|10|11|13|14|18|21,"What|painting|Forlì,|painted|it,|commissioned|it,|year|completed?",0.809202583739534,"What painting Forlì, painted it, commissioned it, year completed?",0.1635199785232544,0.043098002672195435,23,False
retrieval_heads,27,Ġcompleted,10,22,0|1|8|10|11|13|14|18|19|21,"What|painting|Forlì,|painted|it,|commissioned|it,|year|was|completed?",0.8368293384555727,"What painting Forlì, painted it, commissioned it, year was completed?",0.16456139087677002,0.04413941502571106,21,False
retrieval_heads,27,Ġcompleted,11,22,0|1|8|10|11|13|14|18|19|20|21,"What|painting|Forlì,|painted|it,|commissioned|it,|year|was|it|completed?",0.8567886447999626,"What painting Forlì, painted it, commissioned it, year was it completed?",0.1598607897758484,0.03943881392478943,21,False
retrieval_heads,27,Ġcompleted,12,22,0|1|5|8|10|11|13|14|18|19|20|21,"What|painting|The|Forlì,|painted|it,|commissioned|it,|year|was|it|completed?",0.874130971962586,"What painting The Forlì, painted it, commissioned it, year was it completed?",0.1672789603471756,0.04685698449611664,19,False
retrieval_heads,27,Ġcompleted,13,22,0|1|5|8|10|11|13|14|16|18|19|20|21,"What|painting|The|Forlì,|painted|it,|commissioned|it,|in|year|was|it|completed?",0.8910443710628897,"What painting The Forlì, painted it, commissioned it, in year was it completed?",0.16732196509838104,0.04689998924732208,20,False
retrieval_heads,27,Ġcompleted,14,22,0|1|5|8|10|11|13|14|15|16|18|19|20|21,"What|painting|The|Forlì,|painted|it,|commissioned|it,|and|in|year|was|it|completed?",0.9067202548030764,"What painting The Forlì, painted it, commissioned it, and in year was it completed?",0.15986914932727814,0.03944717347621918,19,False
retrieval_heads,27,Ġcompleted,15,22,0|1|2|5|8|10|11|13|14|15|16|18|19|20|21,"What|painting|is|The|Forlì,|painted|it,|commissioned|it,|and|in|year|was|it|completed?",0.921662817010656,"What painting is The Forlì, painted it, commissioned it, and in year was it completed?",0.15880070626735687,0.03837873041629791,19,False
retrieval_heads,27,Ġcompleted,16,22,0|1|2|5|8|10|11|13|14|15|16|17|18|19|20|21,"What|painting|is|The|Forlì,|painted|it,|commissioned|it,|and|in|what|year|was|it|completed?",0.9359211514238268,"What painting is The Forlì, painted it, commissioned it, and in what year was it completed?",0.15502527356147766,0.0346032977104187,19,False
retrieval_heads,27,Ġcompleted,17,22,0|1|2|5|8|9|10|11|13|14|15|16|17|18|19|20|21,"What|painting|is|The|Forlì,|who|painted|it,|commissioned|it,|and|in|what|year|was|it|completed?",0.9494790437165648,"What painting is The Forlì, who painted it, commissioned it, and in what year was it completed?",0.1423037201166153,0.021881744265556335,16,False
retrieval_heads,27,Ġcompleted,18,22,0|1|2|5|6|8|9|10|11|13|14|15|16|17|18|19|20|21,"What|painting|is|The|Annunciation|Forlì,|who|painted|it,|commissioned|it,|and|in|what|year|was|it|completed?",0.9617127708625048,"What painting is The Annunciation Forlì, who painted it, commissioned it, and in what year was it completed?",0.133518248796463,0.013096272945404053,20,False
retrieval_heads,27,Ġcompleted,19,22,0|1|2|4|5|6|8|9|10|11|13|14|15|16|17|18|19|20|21,"What|painting|is|as|The|Annunciation|Forlì,|who|painted|it,|commissioned|it,|and|in|what|year|was|it|completed?",0.9736607621889561,"What painting is as The Annunciation Forlì, who painted it, commissioned it, and in what year was it completed?",0.13361962139606476,0.013197645545005798,20,False
retrieval_heads,27,Ġcompleted,20,22,0|1|2|3|4|5|6|8|9|10|11|13|14|15|16|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|commissioned|it,|and|in|what|year|was|it|completed?",0.9855724757071584,"What painting is known as The Annunciation Forlì, who painted it, commissioned it, and in what year was it completed?",0.12327706068754196,0.0028550848364830017,25,False
retrieval_heads,27,Ġcompleted,21,22,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was|it|completed?",0.9940464438404888,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and in what year was it completed?",0.1241997480392456,0.0037777721881866455,25,False
retrieval_heads,27,Ġcompleted,22,22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was|it|completed?",0.9999036195222288,"What painting is known as The Annunciation of Forlì, who painted it, who commissioned it, and in what year was it completed?",0.12042197585105896,0.0,24,False
retrieval_heads,28,?,1,22,0,What,0.23755735158920288,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,28,?,2,22,0|21,What|completed?,0.4143313840031624,What completed?,0.1030644103884697,-0.017357565462589264,91,False
retrieval_heads,28,?,3,22,0|18|21,What|year|completed?,0.4907636195421219,What year completed?,0.050005096942186356,-0.0704168789088726,105,False
retrieval_heads,28,?,4,22,0|8|18|21,"What|Forlì,|year|completed?",0.5660627037286758,"What Forlì, year completed?",0.1084161028265953,-0.012005873024463654,79,False
retrieval_heads,28,?,5,22,0|8|11|18|21,"What|Forlì,|it,|year|completed?",0.6335438527166843,"What Forlì, it, year completed?",0.09956017881631851,-0.020861797034740448,78,False
retrieval_heads,28,?,6,22,0|1|8|11|18|21,"What|painting|Forlì,|it,|year|completed?",0.6754068583250046,"What painting Forlì, it, year completed?",0.15099678933620453,0.03057481348514557,33,False
retrieval_heads,28,?,7,22,0|1|8|11|14|18|21,"What|painting|Forlì,|it,|it,|year|completed?",0.716761939227581,"What painting Forlì, it, it, year completed?",0.14769524335861206,0.0272732675075531,37,False
retrieval_heads,28,?,8,22,0|1|8|11|14|15|18|21,"What|painting|Forlì,|it,|it,|and|year|completed?",0.7490816935896873,"What painting Forlì, it, it, and year completed?",0.14002734422683716,0.019605368375778198,37,False
retrieval_heads,28,?,9,22,0|1|3|8|11|14|15|18|21,"What|painting|known|Forlì,|it,|it,|and|year|completed?",0.7772340476512909,"What painting known Forlì, it, it, and year completed?",0.13299599289894104,0.01257401704788208,41,False
retrieval_heads,28,?,10,22,0|1|3|8|10|11|14|15|18|21,"What|painting|known|Forlì,|painted|it,|it,|and|year|completed?",0.8046359233558178,"What painting known Forlì, painted it, it, and year completed?",0.12684743106365204,0.006425455212593079,31,False
retrieval_heads,28,?,11,22,0|1|3|5|8|10|11|14|15|18|21,"What|painting|known|The|Forlì,|painted|it,|it,|and|year|completed?",0.830972321331501,"What painting known The Forlì, painted it, it, and year completed?",0.13896484673023224,0.01854287087917328,31,False
retrieval_heads,28,?,12,22,0|1|3|5|8|9|10|11|14|15|18|21,"What|painting|known|The|Forlì,|who|painted|it,|it,|and|year|completed?",0.8542947210371494,"What painting known The Forlì, who painted it, it, and year completed?",0.12116628140211105,0.0007443055510520935,27,False
retrieval_heads,28,?,13,22,0|1|3|5|8|9|10|11|13|14|15|18|21,"What|painting|known|The|Forlì,|who|painted|it,|commissioned|it,|and|year|completed?",0.8774417769163847,"What painting known The Forlì, who painted it, commissioned it, and year completed?",0.14376957714557648,0.023347601294517517,21,False
retrieval_heads,28,?,14,22,0|1|2|3|5|8|9|10|11|13|14|15|18|21,"What|painting|is|known|The|Forlì,|who|painted|it,|commissioned|it,|and|year|completed?",0.8971785046160221,"What painting is known The Forlì, who painted it, commissioned it, and year completed?",0.13295207917690277,0.012530103325843811,20,False
retrieval_heads,28,?,15,22,0|1|2|3|4|5|8|9|10|11|13|14|15|18|21,"What|painting|is|known|as|The|Forlì,|who|painted|it,|commissioned|it,|and|year|completed?",0.9139694664627314,"What painting is known as The Forlì, who painted it, commissioned it, and year completed?",0.13516545295715332,0.01474347710609436,25,False
retrieval_heads,28,?,16,22,0|1|2|3|4|5|8|9|10|11|12|13|14|15|18|21,"What|painting|is|known|as|The|Forlì,|who|painted|it,|who|commissioned|it,|and|year|completed?",0.9291657758876681,"What painting is known as The Forlì, who painted it, who commissioned it, and year completed?",0.13352780044078827,0.013105824589729309,24,False
retrieval_heads,28,?,17,22,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|18|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|year|completed?",0.944052416831255,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and year completed?",0.12167688459157944,0.0012549087405204773,27,False
retrieval_heads,28,?,18,22,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|18|19|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|year|was|completed?",0.958894313313067,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and year was completed?",0.12111583352088928,0.0006938576698303223,28,False
retrieval_heads,28,?,19,22,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|year|was|it|completed?",0.9730285778641701,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and year was it completed?",0.11897040158510208,-0.0014515742659568787,28,False
retrieval_heads,28,?,20,22,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|what|year|was|it|completed?",0.9846716998144984,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and what year was it completed?",0.12172821909189224,0.0013062432408332825,25,False
retrieval_heads,28,?,21,22,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was|it|completed?",0.9950681356713176,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and in what year was it completed?",0.1241997480392456,0.0037777721881866455,25,False
retrieval_heads,28,?,22,22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was|it|completed?",1.0000325287692249,"What painting is known as The Annunciation of Forlì, who painted it, who commissioned it, and in what year was it completed?",0.12042197585105896,0.0,24,False
retrieval_heads,29,<|im_end|>,1,22,0,What,0.28249433636665344,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,29,<|im_end|>,2,22,0|8,"What|Forlì,",0.35089136112947017,"What Forlì,",0.0891956016421318,-0.031226374208927155,65,False
retrieval_heads,29,<|im_end|>,3,22,0|8|15,"What|Forlì,|and",0.40514612023252994,"What Forlì, and",0.07259806990623474,-0.04782390594482422,71,False
retrieval_heads,29,<|im_end|>,4,22,0|8|15|21,"What|Forlì,|and|completed?",0.4546769737498835,"What Forlì, and completed?",0.10979809612035751,-0.010623879730701447,75,False
retrieval_heads,29,<|im_end|>,5,22,0|8|11|15|21,"What|Forlì,|it,|and|completed?",0.49949921027291566,"What Forlì, it, and completed?",0.1024087518453598,-0.018013224005699158,85,False
retrieval_heads,29,<|im_end|>,6,22,0|8|9|11|15|21,"What|Forlì,|who|it,|and|completed?",0.5373765911208466,"What Forlì, who it, and completed?",0.11757810413837433,-0.0028438717126846313,56,False
retrieval_heads,29,<|im_end|>,7,22,0|1|8|9|11|15|21,"What|painting|Forlì,|who|it,|and|completed?",0.5721464502857998,"What painting Forlì, who it, and completed?",0.15195748209953308,0.03153550624847412,23,False
retrieval_heads,29,<|im_end|>,8,22,0|1|3|8|9|11|15|21,"What|painting|known|Forlì,|who|it,|and|completed?",0.6064720462309197,"What painting known Forlì, who it, and completed?",0.14695322513580322,0.026531249284744263,26,False
retrieval_heads,29,<|im_end|>,9,22,0|1|2|3|8|9|11|15|21,"What|painting|is|known|Forlì,|who|it,|and|completed?",0.6326376023935154,"What painting is known Forlì, who it, and completed?",0.13310572504997253,0.012683749198913574,24,False
retrieval_heads,29,<|im_end|>,10,22,0|1|2|3|4|8|9|11|15|21,"What|painting|is|known|as|Forlì,|who|it,|and|completed?",0.6580903503345326,"What painting is known as Forlì, who it, and completed?",0.14376072585582733,0.02333875000476837,26,False
retrieval_heads,29,<|im_end|>,11,22,0|1|2|3|4|8|9|11|15|18|21,"What|painting|is|known|as|Forlì,|who|it,|and|year|completed?",0.6818692713277414,"What painting is known as Forlì, who it, and year completed?",0.13717840611934662,0.01675643026828766,34,False
retrieval_heads,29,<|im_end|>,12,22,0|1|2|3|4|8|9|10|11|15|18|21,"What|painting|is|known|as|Forlì,|who|painted|it,|and|year|completed?",0.7051070044981316,"What painting is known as Forlì, who painted it, and year completed?",0.11144459247589111,-0.008977383375167847,30,False
retrieval_heads,29,<|im_end|>,13,22,0|1|2|3|4|8|9|10|11|14|15|18|21,"What|painting|is|known|as|Forlì,|who|painted|it,|it,|and|year|completed?",0.7263424416305497,"What painting is known as Forlì, who painted it, it, and year completed?",0.10892004519701004,-0.01150193065404892,29,False
retrieval_heads,29,<|im_end|>,14,22,0|1|2|3|4|5|8|9|10|11|14|15|18|21,"What|painting|is|known|as|The|Forlì,|who|painted|it,|it,|and|year|completed?",0.7452718616696075,"What painting is known as The Forlì, who painted it, it, and year completed?",0.1239168792963028,0.0034949034452438354,33,False
retrieval_heads,29,<|im_end|>,15,22,0|1|2|3|4|5|8|9|10|11|12|14|15|18|21,"What|painting|is|known|as|The|Forlì,|who|painted|it,|who|it,|and|year|completed?",0.7641163022490218,"What painting is known as The Forlì, who painted it, who it, and year completed?",0.1150805801153183,-0.005341395735740662,30,False
retrieval_heads,29,<|im_end|>,16,22,0|1|2|3|4|5|6|8|9|10|11|12|14|15|18|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|it,|and|year|completed?",0.7772903993027285,"What painting is known as The Annunciation Forlì, who painted it, who it, and year completed?",0.10696794837713242,-0.013454027473926544,32,False
retrieval_heads,29,<|im_end|>,17,22,0|1|2|3|4|5|6|8|9|10|11|12|14|15|17|18|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|it,|and|what|year|completed?",0.7871942018391564,"What painting is known as The Annunciation Forlì, who painted it, who it, and what year completed?",0.10636692494153976,-0.014055050909519196,32,False
retrieval_heads,29,<|im_end|>,18,22,0|1|2|3|4|5|6|8|9|10|11|12|14|15|17|18|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|it,|and|what|year|it|completed?",0.7963950393022969,"What painting is known as The Annunciation Forlì, who painted it, who it, and what year it completed?",0.1103077232837677,-0.01011425256729126,32,False
retrieval_heads,29,<|im_end|>,19,22,0|1|2|3|4|5|6|8|9|10|11|12|14|15|16|17|18|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|it,|and|in|what|year|it|completed?",0.8048248226987198,"What painting is known as The Annunciation Forlì, who painted it, who it, and in what year it completed?",0.10774560272693634,-0.01267637312412262,33,False
retrieval_heads,29,<|im_end|>,20,22,0|1|2|3|4|5|6|8|9|10|11|12|14|15|16|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|it,|and|in|what|year|was|it|completed?",0.8130611163796857,"What painting is known as The Annunciation Forlì, who painted it, who it, and in what year was it completed?",0.10363587737083435,-0.01678609848022461,31,False
retrieval_heads,29,<|im_end|>,21,22,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was|it|completed?",0.8207195001887158,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and in what year was it completed?",0.1241997480392456,0.0037777721881866455,25,False
retrieval_heads,29,<|im_end|>,22,22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was|it|completed?",0.8235860076965764,"What painting is known as The Annunciation of Forlì, who painted it, who commissioned it, and in what year was it completed?",0.12042197585105896,0.0,24,False
