0.00.196.791 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.243.413 W srv  llama_server: -----------------
0.00.243.418 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.243.418 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.243.418 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.243.418 W srv  llama_server: -----------------
0.00.252.581 I srv    load_model: loading model 'C:\Users\muzaf\.cache\huggingface\hub\models--unsloth--Qwen3.8-27B-GGUF\snapshots\f1bfb127c64f7072bdd2cad55f258b9c8b2910fe\Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.961.811 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.961.823 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.961.836 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.961.841 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.961.846 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.00.961.862 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.961.868 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.961.872 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.961.877 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.00.961.882 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.961.886 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.961.893 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.961.898 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.961.903 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.961.918 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.433.921 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 65536, kv_unified = 'false'
0.06.438.076 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.438.092 I srv  llama_server: model loaded
0.06.438.094 I srv  llama_server: listening on http://127.0.0.1:8097
2.41.321.261 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
6.37.455.087 I slot launch_slot_: id  0 | task 11392 | processing task, is_child = 0
6.37.614.557 I slot print_timing: id  0 | task 11392 | prompt eval time =      63.17 ms /     4 tokens (   15.79 ms per token,    63.32 tokens per second)
6.37.614.561 I slot print_timing: id  0 | task 11392 |        eval time =      96.28 ms /     6 tokens (   16.05 ms per token,    62.32 tokens per second)
6.37.614.562 I slot print_timing: id  0 | task 11392 |       total time =     159.45 ms /    10 tokens
6.37.614.563 I slot print_timing: id  0 | task 11392 |    graphs reused =      11033
6.37.614.583 I slot      release: id  0 | task 11392 | stop processing: n_tokens = 102, truncated = 0
6.37.640.085 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 397424489
6.37.750.040 I slot launch_slot_: id  0 | task 11399 | processing task, is_child = 0
6.40.947.630 I slot print_timing: id  0 | task 11399 | prompt processing, n_tokens =  10240, progress = 0.86, t =   3.20 s / 3202.44 tokens per second
6.41.425.652 I slot print_timing: id  0 | task 11399 | prompt processing, n_tokens =  11459, progress = 0.96, t =   3.68 s / 3117.60 tokens per second
6.41.558.950 I slot print_timing: id  0 | task 11399 | prompt processing, n_tokens =  11971, progress = 1.00, t =   3.81 s / 3142.91 tokens per second
6.41.743.891 I slot print_timing: id  0 | task 11399 | prompt eval time =    3911.67 ms / 11975 tokens (    0.33 ms per token,  3061.35 tokens per second)
6.41.743.897 I slot print_timing: id  0 | task 11399 |        eval time =      82.16 ms /     5 tokens (   16.43 ms per token,    60.86 tokens per second)
6.41.743.897 I slot print_timing: id  0 | task 11399 |       total time =    3993.83 ms / 11980 tokens
6.41.743.898 I slot print_timing: id  0 | task 11399 |    graphs reused =      11036
6.41.744.023 I slot      release: id  0 | task 11399 | stop processing: n_tokens = 11979, truncated = 0
6.41.748.114 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 401553928
6.41.851.838 I slot launch_slot_: id  0 | task 11412 | processing task, is_child = 0
6.42.043.013 I slot print_timing: id  0 | task 11412 | prompt eval time =     148.00 ms /   271 tokens (    0.55 ms per token,  1831.04 tokens per second)
6.42.043.019 I slot print_timing: id  0 | task 11412 |        eval time =      43.15 ms /     3 tokens (   14.38 ms per token,    69.53 tokens per second)
6.42.043.019 I slot print_timing: id  0 | task 11412 |       total time =     191.15 ms /   274 tokens
6.42.043.020 I slot print_timing: id  0 | task 11412 |    graphs reused =      11037
6.42.043.049 I slot      release: id  0 | task 11412 | stop processing: n_tokens = 273, truncated = 0
6.42.050.026 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.153 (> 0.100 thold), f_keep = 0.048
6.42.089.291 I slot launch_slot_: id  0 | task 11417 | processing task, is_child = 0
6.42.276.652 I slot print_timing: id  0 | task 11417 | prompt eval time =      91.61 ms /    85 tokens (    1.08 ms per token,   927.90 tokens per second)
6.42.276.657 I slot print_timing: id  0 | task 11417 |        eval time =      95.73 ms /     6 tokens (   15.96 ms per token,    62.67 tokens per second)
6.42.276.658 I slot print_timing: id  0 | task 11417 |       total time =     187.34 ms /    91 tokens
6.42.276.658 I slot print_timing: id  0 | task 11417 |    graphs reused =      11041
6.42.276.678 I slot      release: id  0 | task 11417 | stop processing: n_tokens = 90, truncated = 0
6.42.307.267 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 402086584
6.42.307.347 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 849.007 MiB)
6.42.423.628 I slot launch_slot_: id  0 | task 11425 | processing task, is_child = 0
6.42.570.518 I slot print_timing: id  0 | task 11425 | prompt eval time =      65.00 ms /     4 tokens (   16.25 ms per token,    61.54 tokens per second)
6.42.570.524 I slot print_timing: id  0 | task 11425 |        eval time =      81.87 ms /     5 tokens (   16.37 ms per token,    61.07 tokens per second)
6.42.570.524 I slot print_timing: id  0 | task 11425 |       total time =     146.87 ms /     9 tokens
6.42.570.525 I slot print_timing: id  0 | task 11425 |    graphs reused =      11044
6.42.570.653 I slot      release: id  0 | task 11425 | stop processing: n_tokens = 11979, truncated = 0
6.42.583.650 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 402380558
6.42.712.780 I slot launch_slot_: id  0 | task 11431 | processing task, is_child = 0
6.42.816.932 I slot print_timing: id  0 | task 11431 | prompt eval time =      59.55 ms /     4 tokens (   14.89 ms per token,    67.17 tokens per second)
6.42.816.938 I slot print_timing: id  0 | task 11431 |        eval time =      44.56 ms /     3 tokens (   14.85 ms per token,    67.33 tokens per second)
6.42.816.939 I slot print_timing: id  0 | task 11431 |       total time =     104.11 ms /     7 tokens
6.42.816.939 I slot print_timing: id  0 | task 11431 |    graphs reused =      11045
6.42.816.974 I slot      release: id  0 | task 11431 | stop processing: n_tokens = 273, truncated = 0
6.42.819.673 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.153 (> 0.100 thold), f_keep = 0.048
6.42.897.244 I slot launch_slot_: id  0 | task 11435 | processing task, is_child = 0
6.43.051.229 I slot print_timing: id  0 | task 11435 | prompt eval time =      58.56 ms /     4 tokens (   14.64 ms per token,    68.30 tokens per second)
6.43.051.236 I slot print_timing: id  0 | task 11435 |        eval time =      95.39 ms /     6 tokens (   15.90 ms per token,    62.90 tokens per second)
6.43.051.237 I slot print_timing: id  0 | task 11435 |       total time =     153.95 ms /    10 tokens
6.43.051.237 I slot print_timing: id  0 | task 11435 |    graphs reused =      11049
6.43.051.264 I slot      release: id  0 | task 11435 | stop processing: n_tokens = 90, truncated = 0
6.43.073.120 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 402861170
6.43.187.231 I slot launch_slot_: id  0 | task 11442 | processing task, is_child = 0
6.43.336.377 I slot print_timing: id  0 | task 11442 | prompt eval time =      67.30 ms /     4 tokens (   16.83 ms per token,    59.43 tokens per second)
6.43.336.384 I slot print_timing: id  0 | task 11442 |        eval time =      81.82 ms /     5 tokens (   16.36 ms per token,    61.11 tokens per second)
6.43.336.385 I slot print_timing: id  0 | task 11442 |       total time =     149.12 ms /     9 tokens
6.43.336.385 I slot print_timing: id  0 | task 11442 |    graphs reused =      11052
6.43.336.523 I slot      release: id  0 | task 11442 | stop processing: n_tokens = 11979, truncated = 0
6.43.351.094 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 403146429
6.43.486.252 I slot launch_slot_: id  0 | task 11448 | processing task, is_child = 0
6.43.595.463 I slot print_timing: id  0 | task 11448 | prompt eval time =      65.07 ms /     4 tokens (   16.27 ms per token,    61.47 tokens per second)
6.43.595.469 I slot print_timing: id  0 | task 11448 |        eval time =      44.12 ms /     3 tokens (   14.71 ms per token,    68.00 tokens per second)
6.43.595.470 I slot print_timing: id  0 | task 11448 |       total time =     109.19 ms /     7 tokens
6.43.595.471 I slot print_timing: id  0 | task 11448 |    graphs reused =      11053
6.43.595.502 I slot      release: id  0 | task 11448 | stop processing: n_tokens = 273, truncated = 0
6.43.616.307 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.153 (> 0.100 thold), f_keep = 0.048
6.43.693.989 I slot launch_slot_: id  0 | task 11452 | processing task, is_child = 0
6.43.851.663 I slot print_timing: id  0 | task 11452 | prompt eval time =      63.29 ms /     4 tokens (   15.82 ms per token,    63.20 tokens per second)
6.43.851.669 I slot print_timing: id  0 | task 11452 |        eval time =      94.35 ms /     6 tokens (   15.72 ms per token,    63.60 tokens per second)
6.43.851.670 I slot print_timing: id  0 | task 11452 |       total time =     157.64 ms /    10 tokens
6.43.851.671 I slot print_timing: id  0 | task 11452 |    graphs reused =      11057
6.43.851.693 I slot      release: id  0 | task 11452 | stop processing: n_tokens = 90, truncated = 0
6.43.877.362 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 403661598
6.43.989.617 I slot launch_slot_: id  0 | task 11459 | processing task, is_child = 0
6.44.121.087 I slot print_timing: id  0 | task 11459 | prompt eval time =      65.98 ms /     4 tokens (   16.50 ms per token,    60.62 tokens per second)
6.44.121.092 I slot print_timing: id  0 | task 11459 |        eval time =      65.46 ms /     4 tokens (   16.37 ms per token,    61.11 tokens per second)
6.44.121.093 I slot print_timing: id  0 | task 11459 |       total time =     131.45 ms /     8 tokens
6.44.121.094 I slot print_timing: id  0 | task 11459 |    graphs reused =      11059
6.44.121.222 I slot      release: id  0 | task 11459 | stop processing: n_tokens = 11978, truncated = 0
6.44.142.908 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 403931128
6.44.275.867 I slot launch_slot_: id  0 | task 11464 | processing task, is_child = 0
6.44.385.527 I slot print_timing: id  0 | task 11464 | prompt eval time =      64.90 ms /     4 tokens (   16.22 ms per token,    61.64 tokens per second)
6.44.385.534 I slot print_timing: id  0 | task 11464 |        eval time =      44.72 ms /     3 tokens (   14.91 ms per token,    67.09 tokens per second)
6.44.385.535 I slot print_timing: id  0 | task 11464 |       total time =     109.62 ms /     7 tokens
6.44.385.536 I slot print_timing: id  0 | task 11464 |    graphs reused =      11060
6.44.385.569 I slot      release: id  0 | task 11464 | stop processing: n_tokens = 273, truncated = 0
6.44.409.128 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.153 (> 0.100 thold), f_keep = 0.048
6.44.490.224 I slot launch_slot_: id  0 | task 11468 | processing task, is_child = 0
6.44.653.354 I slot print_timing: id  0 | task 11468 | prompt eval time =      65.84 ms /     4 tokens (   16.46 ms per token,    60.75 tokens per second)
6.44.653.360 I slot print_timing: id  0 | task 11468 |        eval time =      97.26 ms /     6 tokens (   16.21 ms per token,    61.69 tokens per second)
6.44.653.361 I slot print_timing: id  0 | task 11468 |       total time =     163.10 ms /    10 tokens
6.44.653.361 I slot print_timing: id  0 | task 11468 |    graphs reused =      11064
6.44.653.386 I slot      release: id  0 | task 11468 | stop processing: n_tokens = 90, truncated = 0
6.44.666.297 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 404463291
6.44.777.083 I slot launch_slot_: id  0 | task 11475 | processing task, is_child = 0
6.44.923.932 I slot print_timing: id  0 | task 11475 | prompt eval time =      65.25 ms /     4 tokens (   16.31 ms per token,    61.31 tokens per second)
6.44.923.937 I slot print_timing: id  0 | task 11475 |        eval time =      81.57 ms /     5 tokens (   16.31 ms per token,    61.30 tokens per second)
6.44.923.938 I slot print_timing: id  0 | task 11475 |       total time =     146.81 ms /     9 tokens
6.44.923.939 I slot print_timing: id  0 | task 11475 |    graphs reused =      11067
6.44.924.063 I slot      release: id  0 | task 11475 | stop processing: n_tokens = 11979, truncated = 0
6.44.929.940 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 404733969
6.45.061.647 I slot launch_slot_: id  0 | task 11481 | processing task, is_child = 0
6.45.171.288 I slot print_timing: id  0 | task 11481 | prompt eval time =      65.33 ms /     4 tokens (   16.33 ms per token,    61.23 tokens per second)
6.45.171.294 I slot print_timing: id  0 | task 11481 |        eval time =      44.29 ms /     3 tokens (   14.76 ms per token,    67.74 tokens per second)
6.45.171.295 I slot print_timing: id  0 | task 11481 |       total time =     109.62 ms /     7 tokens
6.45.171.295 I slot print_timing: id  0 | task 11481 |    graphs reused =      11068
6.45.171.326 I slot      release: id  0 | task 11481 | stop processing: n_tokens = 273, truncated = 0
6.45.180.044 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.153 (> 0.100 thold), f_keep = 0.048
6.45.259.297 I slot launch_slot_: id  0 | task 11485 | processing task, is_child = 0
6.45.420.552 I slot print_timing: id  0 | task 11485 | prompt eval time =      65.37 ms /     4 tokens (   16.34 ms per token,    61.19 tokens per second)
6.45.420.558 I slot print_timing: id  0 | task 11485 |        eval time =      95.85 ms /     6 tokens (   15.98 ms per token,    62.60 tokens per second)
6.45.420.559 I slot print_timing: id  0 | task 11485 |       total time =     161.22 ms /    10 tokens
6.45.420.560 I slot print_timing: id  0 | task 11485 |    graphs reused =      11072
6.45.420.584 I slot      release: id  0 | task 11485 | stop processing: n_tokens = 90, truncated = 0
6.45.434.086 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 405230490
6.45.553.323 I slot launch_slot_: id  0 | task 11492 | processing task, is_child = 0
6.48.725.345 I slot print_timing: id  0 | task 11492 | prompt processing, n_tokens =  10240, progress = 0.86, t =   3.17 s / 3228.25 tokens per second
6.49.176.038 I slot print_timing: id  0 | task 11492 | prompt processing, n_tokens =  11409, progress = 0.96, t =   3.62 s / 3149.32 tokens per second
6.49.316.289 I slot print_timing: id  0 | task 11492 | prompt processing, n_tokens =  11921, progress = 1.00, t =   3.76 s / 3168.00 tokens per second
6.49.523.691 I slot print_timing: id  0 | task 11492 | prompt eval time =    3871.89 ms / 11925 tokens (    0.32 ms per token,  3079.89 tokens per second)
6.49.523.696 I slot print_timing: id  0 | task 11492 |        eval time =      98.45 ms /     6 tokens (   16.41 ms per token,    60.94 tokens per second)
6.49.523.697 I slot print_timing: id  0 | task 11492 |       total time =    3970.34 ms / 11931 tokens
6.49.523.698 I slot print_timing: id  0 | task 11492 |    graphs reused =      11076
6.49.523.827 I slot      release: id  0 | task 11492 | stop processing: n_tokens = 11930, truncated = 0
6.49.547.840 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.447 (> 0.100 thold), f_keep = 0.447
6.49.651.672 I slot launch_slot_: id  0 | task 11506 | processing task, is_child = 0
6.52.864.343 I slot print_timing: id  0 | task 11506 | prompt processing, n_tokens =  10240, progress = 0.86, t =   3.21 s / 3187.40 tokens per second
6.53.312.532 I slot print_timing: id  0 | task 11506 | prompt processing, n_tokens =  11400, progress = 0.96, t =   3.66 s / 3114.04 tokens per second
6.53.457.207 I slot print_timing: id  0 | task 11506 | prompt processing, n_tokens =  11912, progress = 1.00, t =   3.81 s / 3130.20 tokens per second
6.53.656.492 I slot print_timing: id  0 | task 11506 | prompt eval time =    3910.25 ms / 11916 tokens (    0.33 ms per token,  3047.38 tokens per second)
6.53.656.497 I slot print_timing: id  0 | task 11506 |        eval time =      94.55 ms /     6 tokens (   15.76 ms per token,    63.46 tokens per second)
6.53.656.498 I slot print_timing: id  0 | task 11506 |       total time =    4004.80 ms / 11922 tokens
6.53.656.498 I slot print_timing: id  0 | task 11506 |    graphs reused =      11080
6.53.656.627 I slot      release: id  0 | task 11506 | stop processing: n_tokens = 11921, truncated = 0
6.53.671.187 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.137 (> 0.100 thold), f_keep = 0.001
6.53.671.528 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 299.751 MiB)
6.53.680.948 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 463.629 MiB)
6.53.823.489 I slot launch_slot_: id  0 | task 11520 | processing task, is_child = 0
6.54.016.333 I slot print_timing: id  0 | task 11520 | prompt eval time =      96.81 ms /    95 tokens (    1.02 ms per token,   981.25 tokens per second)
6.54.016.339 I slot print_timing: id  0 | task 11520 |        eval time =      96.00 ms /     6 tokens (   16.00 ms per token,    62.50 tokens per second)
6.54.016.339 I slot print_timing: id  0 | task 11520 |       total time =     192.81 ms /   101 tokens
6.54.016.340 I slot print_timing: id  0 | task 11520 |    graphs reused =      11084
6.54.016.364 I slot      release: id  0 | task 11520 | stop processing: n_tokens = 100, truncated = 0
6.54.029.458 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 413826270
6.54.122.119 I slot launch_slot_: id  0 | task 11528 | processing task, is_child = 0
6.54.288.968 I slot print_timing: id  0 | task 11528 | prompt eval time =      66.28 ms /     4 tokens (   16.57 ms per token,    60.35 tokens per second)
6.54.288.975 I slot print_timing: id  0 | task 11528 |        eval time =     100.55 ms /     6 tokens (   16.76 ms per token,    59.67 tokens per second)
6.54.288.976 I slot print_timing: id  0 | task 11528 |       total time =     166.82 ms /    10 tokens
6.54.288.976 I slot print_timing: id  0 | task 11528 |    graphs reused =      11088
6.54.289.107 I slot      release: id  0 | task 11528 | stop processing: n_tokens = 11930, truncated = 0
6.54.318.662 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.447 (> 0.100 thold), f_keep = 0.447
6.54.486.394 I slot launch_slot_: id  0 | task 11535 | processing task, is_child = 0
6.54.648.640 I slot print_timing: id  0 | task 11535 | prompt eval time =      66.57 ms /     4 tokens (   16.64 ms per token,    60.09 tokens per second)
6.54.648.646 I slot print_timing: id  0 | task 11535 |        eval time =      95.65 ms /     6 tokens (   15.94 ms per token,    62.73 tokens per second)
6.54.648.647 I slot print_timing: id  0 | task 11535 |       total time =     162.22 ms /    10 tokens
