0.00.084.672 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.134.732 W srv  llama_server: -----------------
0.00.134.737 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.134.737 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.134.738 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.134.738 W srv  llama_server: -----------------
0.00.142.362 I srv    load_model: loading model 'C:\Users\muzaf\.cache\huggingface\hub\models--unsloth--Qwen3.8-27B-GGUF\snapshots\f1bfb127c64f7072bdd2cad55f258b9c8b2910fe\Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.848.505 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.848.517 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.848.531 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.848.536 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.848.541 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.00.848.558 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.848.563 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.848.567 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.848.572 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.00.848.577 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.848.582 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.848.588 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.848.594 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.848.599 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.848.614 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.335.429 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.06.339.651 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.339.666 I srv  llama_server: model loaded
0.06.339.668 I srv  llama_server: listening on http://127.0.0.1:8097
0.20.914.694 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
8.02.923.939 I slot print_timing: id  0 | task 1665 | prompt processing, n_tokens =  17873, progress = 1.00, t =   5.00 s / 3571.52 tokens per second
8.03.051.631 I slot print_timing: id  0 | task 1665 | prompt eval time =    5093.34 ms / 17877 tokens (    0.28 ms per token,  3509.88 tokens per second)
8.03.051.636 I slot print_timing: id  0 | task 1665 |        eval time =      38.67 ms /     3 tokens (   12.89 ms per token,    77.58 tokens per second)
8.03.051.636 I slot print_timing: id  0 | task 1665 |       total time =    5132.01 ms / 17880 tokens
8.03.051.637 I slot print_timing: id  0 | task 1665 |    graphs reused =        746
8.03.051.813 I slot      release: id  0 | task 1665 | stop processing: n_tokens = 17879, truncated = 0
8.03.070.411 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
8.03.070.898 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1037.211 MiB)
8.03.234.310 I slot launch_slot_: id  0 | task 1679 | processing task, is_child = 0
8.06.579.807 I slot print_timing: id  0 | task 1679 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.35 s / 3673.03 tokens per second
8.07.158.126 I slot print_timing: id  0 | task 1679 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.92 s / 3653.61 tokens per second
8.07.782.833 I slot print_timing: id  0 | task 1679 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.55 s / 3602.07 tokens per second
8.08.162.569 I slot print_timing: id  0 | task 1679 | prompt processing, n_tokens =  17509, progress = 0.97, t =   4.93 s / 3552.79 tokens per second
8.08.284.025 I slot print_timing: id  0 | task 1679 | prompt processing, n_tokens =  18021, progress = 1.00, t =   5.05 s / 3568.73 tokens per second
8.08.432.360 I slot print_timing: id  0 | task 1679 | prompt eval time =    5145.69 ms / 18025 tokens (    0.29 ms per token,  3502.93 tokens per second)
8.08.432.365 I slot print_timing: id  0 | task 1679 |        eval time =      52.33 ms /     4 tokens (   13.08 ms per token,    76.43 tokens per second)
8.08.432.366 I slot print_timing: id  0 | task 1679 |       total time =    5198.03 ms / 18029 tokens
8.08.432.367 I slot print_timing: id  0 | task 1679 |    graphs reused =        748
8.08.432.541 I slot      release: id  0 | task 1679 | stop processing: n_tokens = 18028, truncated = 0
8.08.467.758 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
8.08.468.704 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.842 MiB)
8.08.625.111 I slot launch_slot_: id  0 | task 1694 | processing task, is_child = 0
8.11.954.972 I slot print_timing: id  0 | task 1694 | prompt processing, n_tokens =  12288, progress = 0.69, t =   3.33 s / 3690.27 tokens per second
8.12.556.996 I slot print_timing: id  0 | task 1694 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3646.11 tokens per second
8.13.159.125 I slot print_timing: id  0 | task 1694 | prompt processing, n_tokens =  16384, progress = 0.92, t =   4.53 s / 3613.59 tokens per second
8.13.459.555 I slot print_timing: id  0 | task 1694 | prompt processing, n_tokens =  17350, progress = 0.97, t =   4.83 s / 3588.85 tokens per second
8.13.627.126 I slot print_timing: id  0 | task 1694 | prompt processing, n_tokens =  17862, progress = 1.00, t =   5.00 s / 3570.98 tokens per second
8.13.739.183 I slot print_timing: id  0 | task 1694 | prompt eval time =    5092.01 ms / 17866 tokens (    0.29 ms per token,  3508.63 tokens per second)
8.13.739.189 I slot print_timing: id  0 | task 1694 |        eval time =      22.04 ms /     2 tokens (   11.02 ms per token,    90.76 tokens per second)
8.13.739.190 I slot print_timing: id  0 | task 1694 |       total time =    5114.05 ms / 17868 tokens
8.13.739.191 I slot print_timing: id  0 | task 1694 |    graphs reused =        748
8.13.739.368 I slot      release: id  0 | task 1694 | stop processing: n_tokens = 17867, truncated = 0
8.13.758.505 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
8.13.758.988 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1052.393 MiB)
8.13.920.781 I slot launch_slot_: id  0 | task 1707 | processing task, is_child = 0
8.17.252.439 I slot print_timing: id  0 | task 1707 | prompt processing, n_tokens =  12288, progress = 0.69, t =   3.33 s / 3688.28 tokens per second
8.17.846.344 I slot print_timing: id  0 | task 1707 | prompt processing, n_tokens =  14336, progress = 0.81, t =   3.93 s / 3651.98 tokens per second
8.18.470.185 I slot print_timing: id  0 | task 1707 | prompt processing, n_tokens =  16384, progress = 0.92, t =   4.55 s / 3601.37 tokens per second
8.18.736.045 I slot print_timing: id  0 | task 1707 | prompt processing, n_tokens =  17205, progress = 0.97, t =   4.82 s / 3573.03 tokens per second
8.18.877.076 I slot print_timing: id  0 | task 1707 | prompt processing, n_tokens =  17717, progress = 1.00, t =   4.96 s / 3574.66 tokens per second
8.18.993.609 I slot print_timing: id  0 | task 1707 | prompt eval time =    5051.32 ms / 17721 tokens (    0.29 ms per token,  3508.19 tokens per second)
8.18.993.614 I slot print_timing: id  0 | task 1707 |        eval time =      21.48 ms /     2 tokens (   10.74 ms per token,    93.09 tokens per second)
8.18.993.614 I slot print_timing: id  0 | task 1707 |       total time =    5072.80 ms / 17723 tokens
8.18.993.614 I slot print_timing: id  0 | task 1707 |    graphs reused =        748
8.18.993.789 I slot      release: id  0 | task 1707 | stop processing: n_tokens = 17722, truncated = 0
8.19.030.070 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
8.19.030.587 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.543 MiB)
8.19.191.620 I slot launch_slot_: id  0 | task 1720 | processing task, is_child = 0
8.22.539.450 I slot print_timing: id  0 | task 1720 | prompt processing, n_tokens =  12288, progress = 0.69, t =   3.35 s / 3670.46 tokens per second
8.23.127.375 I slot print_timing: id  0 | task 1720 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.94 s / 3642.53 tokens per second
8.23.735.584 I slot print_timing: id  0 | task 1720 | prompt processing, n_tokens =  16384, progress = 0.92, t =   4.54 s / 3605.68 tokens per second
8.24.033.194 I slot print_timing: id  0 | task 1720 | prompt processing, n_tokens =  17337, progress = 0.97, t =   4.84 s / 3580.88 tokens per second
8.24.190.065 I slot print_timing: id  0 | task 1720 | prompt processing, n_tokens =  17849, progress = 1.00, t =   5.00 s / 3570.93 tokens per second
8.24.325.772 I slot print_timing: id  0 | task 1720 | prompt eval time =    5094.26 ms / 17853 tokens (    0.29 ms per token,  3504.53 tokens per second)
8.24.325.778 I slot print_timing: id  0 | task 1720 |        eval time =      39.87 ms /     3 tokens (   13.29 ms per token,    75.25 tokens per second)
8.24.325.778 I slot print_timing: id  0 | task 1720 |       total time =    5134.13 ms / 17856 tokens
8.24.325.779 I slot print_timing: id  0 | task 1720 |    graphs reused =        749
8.24.325.961 I slot      release: id  0 | task 1720 | stop processing: n_tokens = 17855, truncated = 0
8.24.359.636 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
8.24.360.121 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1052.393 MiB)
8.24.522.117 I slot launch_slot_: id  0 | task 1734 | processing task, is_child = 0
8.27.861.031 I slot print_timing: id  0 | task 1734 | prompt processing, n_tokens =  12288, progress = 0.69, t =   3.34 s / 3680.26 tokens per second
8.28.455.934 I slot print_timing: id  0 | task 1734 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3644.32 tokens per second
8.29.064.856 I slot print_timing: id  0 | task 1734 | prompt processing, n_tokens =  16384, progress = 0.92, t =   4.54 s / 3606.65 tokens per second
8.29.376.386 I slot print_timing: id  0 | task 1734 | prompt processing, n_tokens =  17367, progress = 0.97, t =   4.85 s / 3577.69 tokens per second
8.29.534.700 I slot print_timing: id  0 | task 1734 | prompt processing, n_tokens =  17879, progress = 1.00, t =   5.01 s / 3566.84 tokens per second
8.29.644.316 I slot print_timing: id  0 | task 1734 | prompt eval time =    5100.90 ms / 17883 tokens (    0.29 ms per token,  3505.85 tokens per second)
8.29.644.327 I slot print_timing: id  0 | task 1734 |        eval time =      21.28 ms /     2 tokens (   10.64 ms per token,    93.99 tokens per second)
8.29.644.328 I slot print_timing: id  0 | task 1734 |       total time =    5122.18 ms / 17885 tokens
8.29.644.328 I slot print_timing: id  0 | task 1734 |    graphs reused =        749
8.29.644.506 I slot      release: id  0 | task 1734 | stop processing: n_tokens = 17884, truncated = 0
8.29.666.377 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
8.29.667.127 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.775 MiB)
8.29.822.400 I slot launch_slot_: id  0 | task 1747 | processing task, is_child = 0
8.33.159.037 I slot print_timing: id  0 | task 1747 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3682.78 tokens per second
8.33.751.247 I slot print_timing: id  0 | task 1747 | prompt processing, n_tokens =  14336, progress = 0.79, t =   3.93 s / 3648.93 tokens per second
8.34.361.531 I slot print_timing: id  0 | task 1747 | prompt processing, n_tokens =  16384, progress = 0.90, t =   4.54 s / 3609.52 tokens per second
8.34.783.723 I slot print_timing: id  0 | task 1747 | prompt processing, n_tokens =  17678, progress = 0.97, t =   4.96 s / 3563.18 tokens per second
8.34.938.416 I slot print_timing: id  0 | task 1747 | prompt processing, n_tokens =  18190, progress = 1.00, t =   5.12 s / 3555.51 tokens per second
8.35.037.018 I slot print_timing: id  0 | task 1747 | prompt eval time =    5192.94 ms / 18194 tokens (    0.29 ms per token,  3503.60 tokens per second)
8.35.037.024 I slot print_timing: id  0 | task 1747 |        eval time =      21.65 ms /     2 tokens (   10.83 ms per token,    92.37 tokens per second)
8.35.037.024 I slot print_timing: id  0 | task 1747 |       total time =    5214.59 ms / 18196 tokens
8.35.037.025 I slot print_timing: id  0 | task 1747 |    graphs reused =        749
8.35.037.213 I slot      release: id  0 | task 1747 | stop processing: n_tokens = 18195, truncated = 0
8.35.057.370 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
8.35.058.255 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1037.045 MiB)
8.35.225.565 I slot launch_slot_: id  0 | task 1760 | processing task, is_child = 0
8.38.555.840 I slot print_timing: id  0 | task 1760 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.33 s / 3689.81 tokens per second
8.39.158.344 I slot print_timing: id  0 | task 1760 | prompt processing, n_tokens =  14336, progress = 0.79, t =   3.93 s / 3645.28 tokens per second
8.39.763.234 I slot print_timing: id  0 | task 1760 | prompt processing, n_tokens =  16384, progress = 0.90, t =   4.54 s / 3610.69 tokens per second
8.40.189.223 I slot print_timing: id  0 | task 1760 | prompt processing, n_tokens =  17639, progress = 0.97, t =   4.96 s / 3553.65 tokens per second
8.40.329.938 I slot print_timing: id  0 | task 1760 | prompt processing, n_tokens =  18151, progress = 1.00, t =   5.10 s / 3555.99 tokens per second
8.40.492.453 I slot print_timing: id  0 | task 1760 | prompt eval time =    5186.65 ms / 18155 tokens (    0.29 ms per token,  3500.33 tokens per second)
8.40.492.458 I slot print_timing: id  0 | task 1760 |        eval time =      80.21 ms /     6 tokens (   13.37 ms per token,    74.80 tokens per second)
8.40.492.459 I slot print_timing: id  0 | task 1760 |       total time =    5266.86 ms / 18161 tokens
8.40.492.459 I slot print_timing: id  0 | task 1760 |    graphs reused =        753
8.40.492.639 I slot      release: id  0 | task 1760 | stop processing: n_tokens = 18160, truncated = 0
8.40.521.285 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
8.40.522.117 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1042.858 MiB)
8.40.679.837 I slot launch_slot_: id  0 | task 1777 | processing task, is_child = 0
8.44.017.814 I slot print_timing: id  0 | task 1777 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3681.30 tokens per second
8.44.610.333 I slot print_timing: id  0 | task 1777 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3647.40 tokens per second
8.45.222.582 I slot print_timing: id  0 | task 1777 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.54 s / 3606.65 tokens per second
8.45.607.469 I slot print_timing: id  0 | task 1777 | prompt processing, n_tokens =  17488, progress = 0.97, t =   4.93 s / 3548.98 tokens per second
8.45.740.514 I slot print_timing: id  0 | task 1777 | prompt processing, n_tokens =  18000, progress = 1.00, t =   5.06 s / 3556.86 tokens per second
8.45.861.802 I slot print_timing: id  0 | task 1777 | prompt eval time =    5143.24 ms / 18004 tokens (    0.29 ms per token,  3500.52 tokens per second)
8.45.861.809 I slot print_timing: id  0 | task 1777 |        eval time =      38.70 ms /     3 tokens (   12.90 ms per token,    77.53 tokens per second)
8.45.861.810 I slot print_timing: id  0 | task 1777 |       total time =    5181.94 ms / 18007 tokens
8.45.861.811 I slot print_timing: id  0 | task 1777 |    graphs reused =        754
8.45.861.993 I slot      release: id  0 | task 1777 | stop processing: n_tokens = 18006, truncated = 0
8.45.907.176 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
8.45.907.994 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.809 MiB)
8.46.072.069 I slot launch_slot_: id  0 | task 1791 | processing task, is_child = 0
8.49.408.274 I slot print_timing: id  0 | task 1791 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3683.26 tokens per second
8.50.016.861 I slot print_timing: id  0 | task 1791 | prompt processing, n_tokens =  14336, progress = 0.79, t =   3.94 s / 3634.19 tokens per second
8.50.611.677 I slot print_timing: id  0 | task 1791 | prompt processing, n_tokens =  16384, progress = 0.90, t =   4.54 s / 3609.14 tokens per second
8.51.035.244 I slot print_timing: id  0 | task 1791 | prompt processing, n_tokens =  17640, progress = 0.97, t =   4.96 s / 3554.20 tokens per second
8.51.173.933 I slot print_timing: id  0 | task 1791 | prompt processing, n_tokens =  18152, progress = 1.00, t =   5.10 s / 3557.93 tokens per second
8.51.347.077 I slot print_timing: id  0 | task 1791 | prompt eval time =    5194.17 ms / 18156 tokens (    0.29 ms per token,  3495.46 tokens per second)
8.51.347.083 I slot print_timing: id  0 | task 1791 |        eval time =      80.81 ms /     6 tokens (   13.47 ms per token,    74.25 tokens per second)
8.51.347.084 I slot print_timing: id  0 | task 1791 |       total time =    5274.98 ms / 18162 tokens
8.51.347.084 I slot print_timing: id  0 | task 1791 |    graphs reused =        758
8.51.347.259 I slot      release: id  0 | task 1791 | stop processing: n_tokens = 18161, truncated = 0
8.51.374.234 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
8.51.374.722 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1042.460 MiB)
8.51.530.878 I slot launch_slot_: id  0 | task 1808 | processing task, is_child = 0
8.54.861.512 I slot print_timing: id  0 | task 1808 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.33 s / 3689.42 tokens per second
8.55.455.541 I slot print_timing: id  0 | task 1808 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.92 s / 3652.82 tokens per second
8.56.064.994 I slot print_timing: id  0 | task 1808 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.53 s / 3613.51 tokens per second
8.56.458.608 I slot print_timing: id  0 | task 1808 | prompt processing, n_tokens =  17486, progress = 0.97, t =   4.93 s / 3548.51 tokens per second
8.56.574.632 I slot print_timing: id  0 | task 1808 | prompt processing, n_tokens =  17998, progress = 1.00, t =   5.04 s / 3568.39 tokens per second
8.56.711.016 I slot print_timing: id  0 | task 1808 | prompt eval time =    5140.49 ms / 18002 tokens (    0.29 ms per token,  3502.00 tokens per second)
8.56.711.022 I slot print_timing: id  0 | task 1808 |        eval time =      39.62 ms /     3 tokens (   13.21 ms per token,    75.72 tokens per second)
8.56.711.023 I slot print_timing: id  0 | task 1808 |       total time =    5180.11 ms / 18005 tokens
8.56.711.024 I slot print_timing: id  0 | task 1808 |    graphs reused =        759
8.56.711.213 I slot      release: id  0 | task 1808 | stop processing: n_tokens = 18004, truncated = 0
8.56.731.449 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
8.56.731.939 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1037.643 MiB)
8.56.895.520 I slot launch_slot_: id  0 | task 1822 | processing task, is_child = 0
9.00.235.318 I slot print_timing: id  0 | task 1822 | prompt processing, n_tokens =  12288, progress = 0.69, t =   3.34 s / 3679.30 tokens per second
9.00.830.033 I slot print_timing: id  0 | task 1822 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3643.68 tokens per second
9.01.439.284 I slot print_timing: id  0 | task 1822 | prompt processing, n_tokens =  16384, progress = 0.92, t =   4.54 s / 3605.84 tokens per second
9.01.738.097 I slot print_timing: id  0 | task 1822 | prompt processing, n_tokens =  17371, progress = 0.97, t =   4.84 s / 3587.16 tokens per second
9.01.906.878 I slot print_timing: id  0 | task 1822 | prompt processing, n_tokens =  17883, progress = 1.00, t =   5.01 s / 3568.51 tokens per second
