0.00.085.544 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.136.913 W srv  llama_server: -----------------
0.00.136.917 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.136.918 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.136.918 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.136.918 W srv  llama_server: -----------------
0.00.141.225 I srv    load_model: loading model 'C:\Users\muzaf\.cache\huggingface\hub\models--unsloth--Qwen3.8-27B-GGUF\snapshots\f1bfb127c64f7072bdd2cad55f258b9c8b2910fe\Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.919.602 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.919.613 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.919.626 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.919.631 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.919.635 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.00.919.652 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.919.657 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.919.662 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.919.666 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.00.919.671 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.919.676 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.919.682 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.919.688 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.919.693 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.919.707 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.320.771 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 65536, kv_unified = 'false'
0.06.324.895 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.324.910 I srv  llama_server: model loaded
0.06.324.913 I srv  llama_server: listening on http://127.0.0.1:8097
0.06.697.227 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
338.43.012.985 I slot print_timing: id  0 | task 13080 |       total time =    4652.09 ms / 13713 tokens
338.43.012.986 I slot print_timing: id  0 | task 13080 |    graphs reused =       8519
338.43.013.220 I slot      release: id  0 | task 13080 | stop processing: n_tokens = 13712, truncated = 0
338.43.034.935 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
338.43.035.096 I slot launch_slot_: id  0 | task 13095 | processing task, is_child = 0
338.43.208.087 I slot print_timing: id  0 | task 13095 | prompt eval time =      70.40 ms /     4 tokens (   17.60 ms per token,    56.82 tokens per second)
338.43.208.095 I slot print_timing: id  0 | task 13095 |        eval time =     102.56 ms /     6 tokens (   17.09 ms per token,    58.50 tokens per second)
338.43.208.096 I slot print_timing: id  0 | task 13095 |       total time =     172.96 ms /    10 tokens
338.43.208.097 I slot print_timing: id  0 | task 13095 |    graphs reused =       8523
338.43.208.254 I slot      release: id  0 | task 13095 | stop processing: n_tokens = 13712, truncated = 0
338.43.221.865 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
338.43.222.018 I slot launch_slot_: id  0 | task 13102 | processing task, is_child = 0
338.43.398.434 I slot print_timing: id  0 | task 13102 | prompt eval time =      72.86 ms /     4 tokens (   18.22 ms per token,    54.90 tokens per second)
338.43.398.441 I slot print_timing: id  0 | task 13102 |        eval time =     103.53 ms /     6 tokens (   17.25 ms per token,    57.96 tokens per second)
338.43.398.442 I slot print_timing: id  0 | task 13102 |       total time =     176.39 ms /    10 tokens
338.43.398.443 I slot print_timing: id  0 | task 13102 |    graphs reused =       8527
338.43.398.625 I slot      release: id  0 | task 13102 | stop processing: n_tokens = 13712, truncated = 0
338.43.425.701 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
338.43.425.927 I slot launch_slot_: id  0 | task 13109 | processing task, is_child = 0
338.43.597.427 I slot print_timing: id  0 | task 13109 | prompt eval time =      70.12 ms /     4 tokens (   17.53 ms per token,    57.05 tokens per second)
338.43.597.434 I slot print_timing: id  0 | task 13109 |        eval time =     101.35 ms /     6 tokens (   16.89 ms per token,    59.20 tokens per second)
338.43.597.435 I slot print_timing: id  0 | task 13109 |       total time =     171.47 ms /    10 tokens
338.43.597.436 I slot print_timing: id  0 | task 13109 |    graphs reused =       8531
338.43.597.600 I slot      release: id  0 | task 13109 | stop processing: n_tokens = 13712, truncated = 0
338.43.611.660 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
338.43.611.800 I slot launch_slot_: id  0 | task 13116 | processing task, is_child = 0
338.43.789.029 I slot print_timing: id  0 | task 13116 | prompt eval time =      76.79 ms /     4 tokens (   19.20 ms per token,    52.09 tokens per second)
338.43.789.036 I slot print_timing: id  0 | task 13116 |        eval time =     100.42 ms /     6 tokens (   16.74 ms per token,    59.75 tokens per second)
338.43.789.037 I slot print_timing: id  0 | task 13116 |       total time =     177.21 ms /    10 tokens
338.43.789.038 I slot print_timing: id  0 | task 13116 |    graphs reused =       8535
338.43.789.318 I slot      release: id  0 | task 13116 | stop processing: n_tokens = 13712, truncated = 0
338.43.793.696 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.155 (> 0.100 thold), f_keep = 0.001
338.43.944.762 I slot launch_slot_: id  0 | task 13123 | processing task, is_child = 0
338.44.151.763 I slot print_timing: id  0 | task 13123 | prompt eval time =     102.03 ms /    84 tokens (    1.21 ms per token,   823.27 tokens per second)
338.44.151.773 I slot print_timing: id  0 | task 13123 |        eval time =     104.94 ms /     6 tokens (   17.49 ms per token,    57.18 tokens per second)
338.44.151.773 I slot print_timing: id  0 | task 13123 |       total time =     206.97 ms /    90 tokens
338.44.151.774 I slot print_timing: id  0 | task 13123 |    graphs reused =       8539
338.44.151.804 I slot      release: id  0 | task 13123 | stop processing: n_tokens = 89, truncated = 0
338.44.168.630 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.944
338.44.168.783 I slot launch_slot_: id  0 | task 13131 | processing task, is_child = 0
338.44.332.639 I slot print_timing: id  0 | task 13131 | prompt eval time =      64.41 ms /     4 tokens (   16.10 ms per token,    62.10 tokens per second)
338.44.332.646 I slot print_timing: id  0 | task 13131 |        eval time =      99.42 ms /     6 tokens (   16.57 ms per token,    60.35 tokens per second)
338.44.332.648 I slot print_timing: id  0 | task 13131 |       total time =     163.83 ms /    10 tokens
338.44.332.649 I slot print_timing: id  0 | task 13131 |    graphs reused =       8543
338.44.332.683 I slot      release: id  0 | task 13131 | stop processing: n_tokens = 89, truncated = 0
338.44.346.926 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.944
338.44.347.171 I slot launch_slot_: id  0 | task 13138 | processing task, is_child = 0
338.44.524.727 I slot print_timing: id  0 | task 13138 | prompt eval time =      78.33 ms /     4 tokens (   19.58 ms per token,    51.06 tokens per second)
338.44.524.732 I slot print_timing: id  0 | task 13138 |        eval time =      99.20 ms /     6 tokens (   16.53 ms per token,    60.48 tokens per second)
338.44.524.733 I slot print_timing: id  0 | task 13138 |       total time =     177.53 ms /    10 tokens
338.44.524.734 I slot print_timing: id  0 | task 13138 |    graphs reused =       8547
338.44.524.760 I slot      release: id  0 | task 13138 | stop processing: n_tokens = 89, truncated = 0
338.44.528.240 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.944
338.44.528.373 I slot launch_slot_: id  0 | task 13145 | processing task, is_child = 0
338.44.700.884 I slot print_timing: id  0 | task 13145 | prompt eval time =      75.19 ms /     4 tokens (   18.80 ms per token,    53.20 tokens per second)
338.44.700.890 I slot print_timing: id  0 | task 13145 |        eval time =      97.29 ms /     6 tokens (   16.22 ms per token,    61.67 tokens per second)
338.44.700.892 I slot print_timing: id  0 | task 13145 |       total time =     172.49 ms /    10 tokens
338.44.700.892 I slot print_timing: id  0 | task 13145 |    graphs reused =       8551
338.44.700.920 I slot      release: id  0 | task 13145 | stop processing: n_tokens = 89, truncated = 0
338.44.714.274 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.944
338.44.714.419 I slot launch_slot_: id  0 | task 13152 | processing task, is_child = 0
338.44.881.161 I slot print_timing: id  0 | task 13152 | prompt eval time =      69.26 ms /     4 tokens (   17.32 ms per token,    57.75 tokens per second)
338.44.881.167 I slot print_timing: id  0 | task 13152 |        eval time =      97.46 ms /     6 tokens (   16.24 ms per token,    61.56 tokens per second)
338.44.881.168 I slot print_timing: id  0 | task 13152 |       total time =     166.72 ms /    10 tokens
338.44.881.168 I slot print_timing: id  0 | task 13152 |    graphs reused =       8555
338.44.881.192 I slot      release: id  0 | task 13152 | stop processing: n_tokens = 89, truncated = 0
338.44.899.681 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 20322382430
338.44.955.417 I slot launch_slot_: id  0 | task 13159 | processing task, is_child = 0
338.45.434.785 I slot print_timing: id  0 | task 13159 | prompt eval time =     215.75 ms /   481 tokens (    0.45 ms per token,  2229.45 tokens per second)
338.45.434.794 I slot print_timing: id  0 | task 13159 |        eval time =     263.58 ms /    15 tokens (   17.57 ms per token,    56.91 tokens per second)
338.45.434.795 I slot print_timing: id  0 | task 13159 |       total time =     479.33 ms /   496 tokens
338.45.434.796 I slot print_timing: id  0 | task 13159 |    graphs reused =       8568
338.45.434.848 I slot      release: id  0 | task 13159 | stop processing: n_tokens = 495, truncated = 0
338.45.438.710 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.972
338.45.438.839 I slot launch_slot_: id  0 | task 13176 | processing task, is_child = 0
338.45.760.280 I slot print_timing: id  0 | task 13176 | prompt eval time =      66.08 ms /     4 tokens (   16.52 ms per token,    60.53 tokens per second)
338.45.760.288 I slot print_timing: id  0 | task 13176 |        eval time =     255.34 ms /    15 tokens (   17.02 ms per token,    58.75 tokens per second)
338.45.760.290 I slot print_timing: id  0 | task 13176 |       total time =     321.42 ms /    19 tokens
338.45.760.291 I slot print_timing: id  0 | task 13176 |    graphs reused =       8581
338.45.760.341 I slot      release: id  0 | task 13176 | stop processing: n_tokens = 495, truncated = 0
338.45.765.938 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.972
338.45.766.063 I slot launch_slot_: id  0 | task 13192 | processing task, is_child = 0
338.46.085.062 I slot print_timing: id  0 | task 13192 | prompt eval time =      69.96 ms /     4 tokens (   17.49 ms per token,    57.18 tokens per second)
338.46.085.072 I slot print_timing: id  0 | task 13192 |        eval time =     249.02 ms /    15 tokens (   16.60 ms per token,    60.24 tokens per second)
338.46.085.073 I slot print_timing: id  0 | task 13192 |       total time =     318.98 ms /    19 tokens
338.46.085.074 I slot print_timing: id  0 | task 13192 |    graphs reused =       8594
338.46.085.122 I slot      release: id  0 | task 13192 | stop processing: n_tokens = 495, truncated = 0
338.46.089.491 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.972
338.46.089.624 I slot launch_slot_: id  0 | task 13208 | processing task, is_child = 0
338.46.424.302 I slot print_timing: id  0 | task 13208 | prompt eval time =      68.36 ms /     4 tokens (   17.09 ms per token,    58.51 tokens per second)
338.46.424.309 I slot print_timing: id  0 | task 13208 |        eval time =     266.29 ms /    15 tokens (   17.75 ms per token,    56.33 tokens per second)
338.46.424.310 I slot print_timing: id  0 | task 13208 |       total time =     334.65 ms /    19 tokens
338.46.424.311 I slot print_timing: id  0 | task 13208 |    graphs reused =       8607
338.46.424.356 I slot      release: id  0 | task 13208 | stop processing: n_tokens = 495, truncated = 0
338.46.428.443 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.972
338.46.428.564 I slot launch_slot_: id  0 | task 13224 | processing task, is_child = 0
338.46.759.573 I slot print_timing: id  0 | task 13224 | prompt eval time =      76.39 ms /     4 tokens (   19.10 ms per token,    52.36 tokens per second)
338.46.759.580 I slot print_timing: id  0 | task 13224 |        eval time =     254.59 ms /    15 tokens (   16.97 ms per token,    58.92 tokens per second)
338.46.759.582 I slot print_timing: id  0 | task 13224 |       total time =     330.98 ms /    19 tokens
338.46.759.582 I slot print_timing: id  0 | task 13224 |    graphs reused =       8620
338.46.759.635 I slot      release: id  0 | task 13224 | stop processing: n_tokens = 495, truncated = 0
338.46.763.049 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.137 (> 0.100 thold), f_keep = 0.026
338.46.763.131 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 904.920 MiB)
338.46.882.513 I slot launch_slot_: id  0 | task 13240 | processing task, is_child = 0
338.47.099.200 I slot print_timing: id  0 | task 13240 | prompt eval time =     110.03 ms /    95 tokens (    1.16 ms per token,   863.36 tokens per second)
338.47.099.207 I slot print_timing: id  0 | task 13240 |        eval time =     106.61 ms /     6 tokens (   17.77 ms per token,    56.28 tokens per second)
338.47.099.208 I slot print_timing: id  0 | task 13240 |       total time =     216.64 ms /   101 tokens
338.47.099.209 I slot print_timing: id  0 | task 13240 |    graphs reused =       8624
338.47.099.242 I slot      release: id  0 | task 13240 | stop processing: n_tokens = 100, truncated = 0
338.47.113.486 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.950
338.47.113.613 I slot launch_slot_: id  0 | task 13248 | processing task, is_child = 0
338.47.276.573 I slot print_timing: id  0 | task 13248 | prompt eval time =      64.95 ms /     4 tokens (   16.24 ms per token,    61.59 tokens per second)
338.47.276.581 I slot print_timing: id  0 | task 13248 |        eval time =      97.99 ms /     6 tokens (   16.33 ms per token,    61.23 tokens per second)
338.47.276.582 I slot print_timing: id  0 | task 13248 |       total time =     162.93 ms /    10 tokens
338.47.276.583 I slot print_timing: id  0 | task 13248 |    graphs reused =       8628
338.47.276.616 I slot      release: id  0 | task 13248 | stop processing: n_tokens = 100, truncated = 0
338.47.292.401 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.950
338.47.292.552 I slot launch_slot_: id  0 | task 13255 | processing task, is_child = 0
338.47.469.470 I slot print_timing: id  0 | task 13255 | prompt eval time =      75.05 ms /     4 tokens (   18.76 ms per token,    53.30 tokens per second)
338.47.469.478 I slot print_timing: id  0 | task 13255 |        eval time =     101.85 ms /     6 tokens (   16.97 ms per token,    58.91 tokens per second)
338.47.469.479 I slot print_timing: id  0 | task 13255 |       total time =     176.89 ms /    10 tokens
338.47.469.480 I slot print_timing: id  0 | task 13255 |    graphs reused =       8632
338.47.469.514 I slot      release: id  0 | task 13255 | stop processing: n_tokens = 100, truncated = 0
338.47.484.355 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.950
338.47.484.493 I slot launch_slot_: id  0 | task 13262 | processing task, is_child = 0
338.47.660.294 I slot print_timing: id  0 | task 13262 | prompt eval time =      73.66 ms /     4 tokens (   18.41 ms per token,    54.31 tokens per second)
338.47.660.302 I slot print_timing: id  0 | task 13262 |        eval time =     102.12 ms /     6 tokens (   17.02 ms per token,    58.75 tokens per second)
338.47.660.303 I slot print_timing: id  0 | task 13262 |       total time =     175.78 ms /    10 tokens
338.47.660.304 I slot print_timing: id  0 | task 13262 |    graphs reused =       8636
338.47.660.340 I slot      release: id  0 | task 13262 | stop processing: n_tokens = 100, truncated = 0
338.47.663.646 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.950
338.47.663.772 I slot launch_slot_: id  0 | task 13269 | processing task, is_child = 0
338.47.834.814 I slot print_timing: id  0 | task 13269 | prompt eval time =      70.92 ms /     4 tokens (   17.73 ms per token,    56.41 tokens per second)
338.47.834.821 I slot print_timing: id  0 | task 13269 |        eval time =     100.10 ms /     6 tokens (   16.68 ms per token,    59.94 tokens per second)
338.47.834.822 I slot print_timing: id  0 | task 13269 |       total time =     171.02 ms /    10 tokens
338.47.834.823 I slot print_timing: id  0 | task 13269 |    graphs reused =       8640
338.47.834.857 I slot      release: id  0 | task 13269 | stop processing: n_tokens = 100, truncated = 0
338.47.866.473 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 20325336096
338.47.923.860 I slot launch_slot_: id  0 | task 13276 | processing task, is_child = 0
338.51.284.076 I slot print_timing: id  0 | task 13276 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.36 s / 3047.45 tokens per second
338.52.013.794 I slot print_timing: id  0 | task 13276 | prompt processing, n_tokens =  12288, progress = 0.89, t =   4.09 s / 3004.48 tokens per second
338.52.354.257 I slot print_timing: id  0 | task 13276 | prompt processing, n_tokens =  13218, progress = 0.96, t =   4.43 s / 2983.50 tokens per second
338.52.544.246 I slot print_timing: id  0 | task 13276 | prompt processing, n_tokens =  13730, progress = 1.00, t =   4.62 s / 2971.64 tokens per second
338.52.772.379 I slot print_timing: id  0 | task 13276 | prompt eval time =    4738.48 ms / 13734 tokens (    0.35 ms per token,  2898.40 tokens per second)
